,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,cancel_date,record_count,is_duplicate,arrival_date,booking_date,cancel_days_after_booking,cancel_days_before_arrival,frac_lead_time_before_cancel
133,City Hotel,True,412,2016,August,35,25,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-08-25,2015-07-10,103,309,0.25
134,City Hotel,True,239,2015,October,42,17,0,1,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient,60.0,0,0,Canceled,2015-08-17,30,True,2015-10-17,2015-02-20,178,61,0.7447698744769874
135,City Hotel,True,440,2016,September,39,22,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-09-22,2015-07-10,103,337,0.2340909090909091
136,City Hotel,True,419,2016,September,36,1,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-09-01,2015-07-10,103,316,0.2458233890214797
137,City Hotel,True,274,2016,April,15,7,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-04-07,2015-07-08,105,169,0.38321167883211676
138,City Hotel,True,386,2016,July,31,28,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-07-28,2015-07-08,105,281,0.27202072538860106
139,City Hotel,True,405,2016,August,34,18,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-08-18,2015-07-10,103,302,0.254320987654321
140,City Hotel,True,267,2016,March,14,31,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-03-31,2015-07-08,105,162,0.39325842696629215
141,City Hotel,True,309,2016,May,20,12,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-05-12,2015-07-08,105,204,0.33980582524271846
142,City Hotel,True,262,2015,November,46,9,1,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient,62.8,0,0,Canceled,2015-09-04,30,True,2015-11-09,2015-02-20,196,66,0.7480916030534351
143,City Hotel,True,295,2016,April,18,28,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-04-28,2015-07-08,105,190,0.3559322033898305
144,City Hotel,True,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-08-04,2015-07-10,103,288,0.26342710997442453
145,City Hotel,True,302,2016,May,19,5,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-05-05,2015-07-08,105,197,0.347682119205298
146,City Hotel,True,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-22,30,True,2016-05-19,2015-07-08,106,210,0.33544303797468356
147,City Hotel,True,395,2016,March,13,21,1,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient,62.8,0,0,Canceled,2015-08-10,30,True,2016-03-21,2015-02-20,171,224,0.43291139240506327
148,City Hotel,True,626,2016,November,46,7,1,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.8,0,0,Canceled,2016-09-26,30,True,2016-11-07,2015-02-20,584,42,0.9329073482428115
149,City Hotel,True,323,2016,May,22,26,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-10-21,30,True,2016-05-26,2015-07-08,105,218,0.32507739938080493
150,City Hotel,True,605,2016,October,43,17,1,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,60.0,0,0,Canceled,2016-09-20,30,True,2016-10-17,2015-02-20,578,27,0.9553719008264463
151,Resort Hotel,True,140,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,Unspecified / None,0,0,Transient,50.0,0,0,Canceled,2015-12-11,29,True,2016-02-12,2015-09-25,77,63,0.55
152,City Hotel,True,292,2015,August,32,5,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-08-05,2014-10-17,258,34,0.8835616438356164
153,City Hotel,True,183,2017,June,23,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,86,0,0,Transient,120.0,0,0,Canceled,2016-12-07,29,True,2017-06-08,2016-12-07,0,183,0.0
154,City Hotel,True,141,2017,June,26,27,2,5,1,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,Unspecified / None,0,0,Transient,130.0,0,0,Canceled,2017-02-06,29,True,2017-06-27,2017-02-06,0,141,0.0
155,City Hotel,True,129,2017,January,2,8,2,1,1,0,0,BB,PRT,Groups,TA/TO,False,0,0,D,D,0,Non Refund,Unspecified / None,0,0,Transient,67.0,0,0,Canceled,2016-10-21,29,True,2017-01-08,2016-09-01,50,79,0.3875968992248062
156,City Hotel,True,290,2015,August,32,3,1,3,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,29,True,2015-08-03,2014-10-17,262,28,0.903448275862069
158,City Hotel,True,65,2015,September,36,5,1,1,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-07-25,29,True,2015-09-05,2015-07-02,23,42,0.35384615384615387
159,City Hotel,True,355,2015,October,41,7,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-10-07,2014-10-17,258,97,0.7267605633802817
160,City Hotel,True,113,2017,May,20,20,2,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,34,0,0,Transient,190.0,0,0,Canceled,2017-01-27,29,True,2017-05-20,2017-01-27,0,113,0.0
161,City Hotel,True,294,2015,August,32,7,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-08-07,2014-10-17,258,36,0.8775510204081632
163,City Hotel,True,295,2015,August,32,8,2,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,29,True,2015-08-08,2014-10-17,262,33,0.888135593220339
165,City Hotel,True,351,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,29,True,2015-10-03,2014-10-17,262,89,0.7464387464387464
166,City Hotel,True,274,2015,July,29,18,2,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,29,True,2015-07-18,2014-10-17,262,12,0.9562043795620438
167,City Hotel,True,358,2015,October,41,10,1,1,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-07-23,29,True,2015-10-10,2014-10-17,279,79,0.7793296089385475
168,City Hotel,True,341,2015,September,39,23,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-09-23,2014-10-17,258,83,0.7565982404692082
169,City Hotel,True,297,2015,August,33,10,1,1,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-08-10,2014-10-17,258,39,0.8686868686868687
170,City Hotel,True,337,2015,September,38,19,2,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,29,True,2015-09-19,2014-10-17,262,75,0.7774480712166172
171,City Hotel,True,299,2015,August,33,12,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-08-12,2014-10-17,258,41,0.862876254180602
172,City Hotel,True,379,2015,October,44,31,1,1,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-07-23,29,True,2015-10-31,2014-10-17,279,100,0.7361477572559367
173,City Hotel,True,334,2015,September,38,16,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-09-16,2014-10-17,258,76,0.7724550898203593
174,City Hotel,True,330,2015,September,37,12,2,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,29,True,2015-09-12,2014-10-17,262,68,0.793939393939394
175,City Hotel,True,327,2015,September,37,9,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-09-09,2014-10-17,258,69,0.7889908256880734
176,City Hotel,True,323,2015,September,36,5,2,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,29,True,2015-09-05,2014-10-17,262,61,0.8111455108359134
177,City Hotel,True,302,2015,August,33,15,2,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,29,True,2015-08-15,2014-10-17,262,40,0.8675496688741722
178,City Hotel,True,323,2015,September,36,5,1,1,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-09-05,2014-10-17,258,65,0.7987616099071208
179,City Hotel,True,304,2015,August,34,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-08-17,2014-10-17,258,46,0.8486842105263158
180,City Hotel,True,313,2015,August,35,26,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-08-26,2014-10-17,258,55,0.8242811501597445
181,City Hotel,True,312,2015,August,35,25,0,4,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,29,True,2015-08-25,2014-10-17,262,50,0.8397435897435898
182,City Hotel,True,311,2015,August,35,24,1,1,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,29,True,2015-08-24,2014-10-17,258,53,0.8295819935691319
183,City Hotel,True,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-09-09,29,True,2015-10-03,2015-07-06,65,24,0.7303370786516854
184,City Hotel,True,414,2015,December,49,5,2,1,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient,62.0,0,0,Canceled,2015-07-23,29,True,2015-12-05,2014-10-17,279,135,0.6739130434782609
185,City Hotel,True,281,2015,July,30,25,2,2,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,No Deposit,1,0,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,29,True,2015-07-25,2014-10-17,262,19,0.9323843416370107
186,City Hotel,True,275,2016,June,23,4,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,5,0,69,Transient,62.8,0,0,Canceled,2015-11-11,28,True,2016-06-04,2015-09-03,69,206,0.2509090909090909
187,City Hotel,True,30,2016,June,23,2,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,235,0,0,Transient,140.0,0,0,Canceled,2016-05-03,28,True,2016-06-02,2016-05-03,0,30,0.0
188,City Hotel,True,112,2017,April,14,4,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,Unspecified / None,385,0,Transient,95.0,0,0,Canceled,2017-01-20,28,True,2017-04-04,2016-12-13,38,74,0.3392857142857143
189,Resort Hotel,True,78,2015,October,41,9,1,2,2,0,0,FB,ESP,Groups,TA/TO,False,0,0,A,A,0,Non Refund,134,0,0,Transient,92.0,0,0,Canceled,2015-08-14,28,True,2015-10-09,2015-07-23,22,56,0.28205128205128205
190,City Hotel,True,210,2017,June,25,19,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,154,0,0,Transient,130.0,0,0,Canceled,2017-01-24,28,True,2017-06-19,2016-11-21,64,146,0.3047619047619048
191,City Hotel,True,275,2016,April,17,17,2,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,12,0,0,Transient,110.0,0,0,Canceled,2015-08-04,28,True,2016-04-17,2015-07-17,18,257,0.06545454545454546
193,City Hotel,True,117,2016,February,10,29,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,1,0,A,A,0,Non Refund,19,0,44,Transient,75.0,0,0,Canceled,2015-12-18,28,True,2016-02-29,2015-11-04,44,73,0.37606837606837606
194,City Hotel,True,92,2015,September,40,30,0,1,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,1,0,0,Transient,170.0,0,0,Canceled,2015-08-21,28,True,2015-09-30,2015-06-30,52,40,0.5652173913043478
196,Resort Hotel,True,393,2016,October,41,8,2,2,2,0,0,HB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,68,0,0,Transient,72.0,0,0,Canceled,2015-12-17,28,True,2016-10-08,2015-09-11,97,296,0.24681933842239187
198,Resort Hotel,True,238,2017,February,6,10,0,2,2,0,0,HB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,155,0,0,Transient,54.0,0,0,Canceled,2016-12-15,27,True,2017-02-10,2016-06-17,181,57,0.7605042016806722
199,Resort Hotel,True,112,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,False,0,0,A,A,0,No Deposit,134,0,0,Transient-Party,68.0,0,0,Canceled,2016-02-05,27,True,2016-02-12,2015-10-23,105,7,0.9375
200,City Hotel,True,233,2017,June,25,23,1,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,20,0,0,Transient,105.0,0,0,Canceled,2017-04-21,27,True,2017-06-23,2016-11-02,170,63,0.7296137339055794
201,City Hotel,True,226,2017,June,24,16,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,20,0,0,Transient,105.0,0,0,Canceled,2017-04-21,27,True,2017-06-16,2016-11-02,170,56,0.7522123893805309
202,Resort Hotel,True,9,2016,May,21,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,No Deposit,315,0,0,Transient-Party,70.0,0,0,Canceled,2016-05-06,27,True,2016-05-15,2016-05-06,0,9,0.0
203,City Hotel,True,219,2017,June,23,9,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,20,0,0,Transient,105.0,0,0,Canceled,2017-04-21,27,True,2017-06-09,2016-11-02,170,49,0.776255707762557
204,Resort Hotel,True,245,2015,September,39,25,0,1,2,0,0,HB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,248,0,0,Transient,80.0,0,0,Canceled,2015-07-31,27,True,2015-09-25,2015-01-23,189,56,0.7714285714285715
205,City Hotel,True,148,2017,May,18,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,171,0,0,Transient,95.0,0,0,Canceled,2016-12-07,27,True,2017-05-04,2016-12-07,0,148,0.0
206,City Hotel,True,373,2017,April,14,5,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,229,0,0,Transient,90.0,0,0,Canceled,2016-04-17,26,True,2017-04-05,2016-03-28,20,353,0.05361930294906166
207,City Hotel,True,393,2017,April,16,22,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,229,0,0,Transient,90.0,0,0,Canceled,2016-04-17,26,True,2017-04-22,2016-03-25,23,370,0.058524173027989825
208,City Hotel,True,37,2017,March,11,15,0,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,378,0,0,Transient,110.0,0,0,Canceled,2017-02-06,26,True,2017-03-15,2017-02-06,0,37,0.0
210,City Hotel,True,407,2017,May,18,6,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,229,0,0,Transient,90.0,0,0,Canceled,2016-04-17,26,True,2017-05-06,2016-03-25,23,384,0.056511056511056514
212,City Hotel,True,368,2017,June,26,28,0,3,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,229,0,0,Transient,90.0,0,0,Canceled,2017-06-06,26,True,2017-06-28,2016-06-25,346,22,0.9402173913043478
213,Resort Hotel,True,275,2015,October,41,4,2,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,False,26,0,A,A,0,Non Refund,208,0,0,Transient,50.0,0,0,Canceled,2015-01-30,26,True,2015-10-04,2015-01-02,28,247,0.10181818181818182
216,City Hotel,True,251,2016,March,13,22,0,3,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,29,0,93,Transient,125.0,0,0,Canceled,2015-10-16,26,True,2016-03-22,2015-07-15,93,158,0.3705179282868526
217,City Hotel,True,99,2015,October,44,30,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,3,0,0,Transient,65.0,0,0,Canceled,2015-10-12,25,True,2015-10-30,2015-07-23,81,18,0.8181818181818182
218,City Hotel,True,278,2016,August,33,11,0,1,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,0,Transient,65.0,0,0,Canceled,2015-12-18,25,True,2016-08-11,2015-11-07,41,237,0.1474820143884892
219,Resort Hotel,True,383,2016,October,41,6,1,3,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,No Deposit,315,0,0,Transient-Party,48.0,0,0,Canceled,2016-03-04,25,True,2016-10-06,2015-09-19,167,216,0.4360313315926893
220,Resort Hotel,True,93,2015,December,51,19,0,1,2,0,0,FB,PRT,Groups,Direct,False,0,0,A,A,0,Non Refund,Unspecified / None,0,0,Transient,80.0,0,0,Canceled,2015-11-09,25,True,2015-12-19,2015-09-17,53,40,0.5698924731182796
221,City Hotel,True,50,2015,October,43,24,0,1,2,0,0,HB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,Unspecified / None,0,0,Transient,146.0,0,0,Canceled,2015-10-15,25,True,2015-10-24,2015-09-04,41,9,0.82
222,Resort Hotel,True,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,38,0,0,Transient,68.0,0,0,Canceled,2015-11-19,25,True,2015-12-05,2015-07-09,133,16,0.8926174496644296
223,City Hotel,True,165,2017,May,20,19,2,2,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,Unspecified / None,0,0,Transient,225.0,0,0,Canceled,2017-01-12,25,True,2017-05-19,2016-12-05,38,127,0.23030303030303031
224,City Hotel,True,44,2015,September,37,10,0,2,2,0,0,HB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,41,0,0,Transient,126.0,0,0,Canceled,2015-08-17,25,True,2015-09-10,2015-07-28,20,24,0.45454545454545453
225,City Hotel,True,286,2016,October,43,16,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,44,0,0,Transient,90.0,0,0,Canceled,2016-06-20,25,True,2016-10-16,2016-01-04,168,118,0.5874125874125874
226,City Hotel,True,168,2016,April,17,22,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,26,0,77,Transient,85.0,0,0,Canceled,2016-01-22,25,True,2016-04-22,2015-11-06,77,91,0.4583333333333333
227,City Hotel,True,150,2016,January,1,2,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,21,0,91,Transient,101.0,0,0,Canceled,2015-11-04,25,True,2016-01-02,2015-08-05,91,59,0.6066666666666667
228,Resort Hotel,True,111,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,38,0,0,Transient,70.0,0,0,Canceled,2016-01-26,25,True,2016-02-12,2015-10-24,94,17,0.8468468468468469
229,City Hotel,True,146,2016,April,18,24,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,26,0,50,Transient,95.0,0,0,Canceled,2016-01-19,25,True,2016-04-24,2015-11-30,50,96,0.3424657534246575
230,City Hotel,True,276,2016,May,20,13,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,21,0,160,Transient,61.0,0,0,Canceled,2016-01-18,25,True,2016-05-13,2015-08-11,160,116,0.5797101449275363
231,City Hotel,True,315,2016,September,40,30,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,31,0,69,Transient,160.0,0,0,Canceled,2016-01-28,25,True,2016-09-30,2015-11-20,69,246,0.21904761904761905
232,City Hotel,True,275,2016,October,41,5,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,44,0,0,Transient,90.0,0,0,Canceled,2016-06-20,25,True,2016-10-05,2016-01-04,168,107,0.610909090909091
233,City Hotel,True,108,2016,March,12,18,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,1,0,A,A,0,Non Refund,154,0,0,Transient,80.0,0,0,Canceled,2015-12-29,25,True,2016-03-18,2015-12-01,28,80,0.25925925925925924
234,City Hotel,True,130,2016,April,16,13,0,4,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,29,0,10,Transient,100.0,0,0,Canceled,2015-12-15,25,True,2016-04-13,2015-12-05,10,120,0.07692307692307693
235,Resort Hotel,True,247,2015,October,41,9,1,2,2,0,0,FB,ESP,Groups,TA/TO,False,1,0,A,A,0,Non Refund,68,0,0,Transient,81.0,0,0,Canceled,2015-09-02,25,True,2015-10-09,2015-02-04,210,37,0.8502024291497976
236,City Hotel,True,322,2016,May,21,19,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,31,0,120,Transient,80.0,0,0,Canceled,2016-02-10,25,True,2016-05-19,2015-07-02,223,99,0.6925465838509317
237,Resort Hotel,True,279,2015,October,41,8,2,5,2,0,0,HB,IRL,Groups,TA/TO,False,1,0,A,A,0,No Deposit,142,0,0,Transient-Party,63.4,0,0,Canceled,2015-07-07,25,True,2015-10-08,2015-01-02,186,93,0.6666666666666666
238,City Hotel,True,333,2016,September,39,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,1,0,A,A,0,Non Refund,58,0,19,Transient,90.0,0,0,Canceled,2015-11-11,25,True,2016-09-20,2015-10-23,19,314,0.057057057057057055
239,Resort Hotel,True,168,2016,April,16,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,245,0,0,Transient,86.0,0,0,Canceled,2016-01-05,25,True,2016-04-12,2015-10-27,70,98,0.4166666666666667
240,City Hotel,True,305,2016,October,40,1,1,1,2,0,0,HB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,35,0,17,Transient,100.0,0,0,Canceled,2015-12-18,25,True,2016-10-01,2015-12-01,17,288,0.05573770491803279
241,City Hotel,True,94,2016,March,10,4,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,1,0,A,A,0,Non Refund,154,0,28,Transient,80.0,0,0,Canceled,2015-12-29,25,True,2016-03-04,2015-12-01,28,66,0.2978723404255319
242,City Hotel,True,265,2016,April,17,20,0,4,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,30,0,0,Transient,101.0,0,0,Canceled,2015-07-30,25,True,2016-04-20,2015-07-30,0,265,0.0
243,Resort Hotel,True,238,2016,September,37,7,0,3,1,0,0,BB,PRT,Groups,TA/TO,False,0,0,D,D,0,Non Refund,1,0,0,Transient,89.0,0,0,Canceled,2016-02-09,25,True,2016-09-07,2016-01-13,27,211,0.1134453781512605
244,Resort Hotel,True,236,2016,May,20,12,1,3,2,0,0,BB,PRT,Groups,TA/TO,False,0,0,A,A,0,No Deposit,315,0,0,Transient-Party,48.0,0,0,Canceled,2015-09-28,25,True,2016-05-12,2015-09-19,9,227,0.038135593220338986
245,City Hotel,True,134,2015,December,49,4,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,Non Refund,3,0,91,Transient,65.0,0,0,Canceled,2015-10-22,25,True,2015-12-04,2015-07-23,91,43,0.6791044776119403
246,Resort Hotel,True,214,2015,October,40,3,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,False,1,0,A,A,0,No Deposit,208,0,0,Transient,34.0,0,0,Canceled,2015-06-09,25,True,2015-10-03,2015-03-03,98,116,0.45794392523364486
247,City Hotel,True,272,2016,August,32,5,0,1,2,0,0,BB,PRT,Groups,TA/TO,False,1,0,A,A,0,Non Refund,1,0,41,Transient,65.0,0,0,Canceled,2015-12-18,25,True,2016-08-05,2015-11-07,41,231,0.15073529411764705
248,Resort Hotel,True,143,2016,April,18,24,2,2,2,0,0,FB,PRT,Groups,TA/TO,False,0,0,A,A,0,Non Refund,68,0,0,Transient,84.0,0,0,Canceled,2016-01-05,25,True,2016-04-24,2015-12-03,33,110,0.23076923076923078
